Detected CSV format: v2.1 (with device arch and worker core count)
Using user-specified architecture: blackhole (CSV detected blackhole)
Architecture: blackhole, Worker cores: 110
Sorting CSV by 'HOST START TS' column...
Using operations after 'PERF_PREFILL_layer5_full_attention_seq1024_batch1'.
Using operations until 'PERF_PREFILL_layer5_full_attention_seq1024_batch1_END'.
Detected data from 1 devices. Merging device data...
Warning: SparseMatmulDeviceOperation rows without numeric nnz were found. Their DRAM/FLOP utilization is omitted; pass --active-experts K to model K active experts per input batch group.

🚀 Performance Report 🚀
========================

ID     Total %  Bound  OP Code                                                     Device   Device Time  Op-to-Op Gap  Cores  DRAM      DRAM %  FLOPs         FLOPs %  Math Fidelity
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  944    0.1 %         UnaryDeviceOperation                                              0       119 μs          1 μs    110                                                        BF16 => BF16
  945    0.6 %         SparseMatmulDeviceOperation active=?/128 x 32 x 704 x 2816        0       676 μs          1 μs     44                                            LoFi BF16 x BFP8 => BF16
  946    0.0 %         PermuteDeviceOperation                                            0         8 μs          0 μs    110                                                        BF16 => BF16
  947    0.1 %         BinaryNgDeviceOperation                                           0       129 μs          0 μs    110                                                  BF16, BF16 => BF16
  948    0.1 %         FastReduceNCDeviceOperation                                       0        63 μs          1 μs     88                                                        BF16 => BF16
  949    0.0 %         UnaryDeviceOperation                                              0         2 μs          0 μs    110                                                        BF16 => BF16
  950    0.0 %         ReduceDeviceOperation                                             0         2 μs          1 μs      4                                                        BF16 => BF16
  951    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs          1 μs      1                                                        BF16 => BF16
  952    0.0 %         UnaryDeviceOperation                                              0        30 μs          1 μs    110                                                        BF16 => BF16
  953    0.9 %         SparseMatmulDeviceOperation active=?/128 x 32 x 2816 x 704        0       920 μs          1 μs     11                                            LoFi BF16 x BFP8 => BF16
  954    0.0 %         PermuteDeviceOperation                                            0        36 μs          1 μs    110                                                        BF16 => BF16
  955    0.0 %         UnaryDeviceOperation                                              0        31 μs          1 μs    110                                                        BF16 => BF16
  956    0.9 %         SparseMatmulDeviceOperation active=?/128 x 32 x 2816 x 704        0       919 μs          1 μs     11                                            LoFi BF16 x BFP8 => BF16
  957    0.0 %         PermuteDeviceOperation                                            0        35 μs          1 μs    110                                                        BF16 => BF16
  958    0.1 %         UnaryDeviceOperation                                              0        57 μs          1 μs    110                                                        BF16 => BF16
  959    0.0 %         BinaryNgDeviceOperation                                           0        41 μs          0 μs    110                                                  BF16, BF16 => BF16
  960    0.1 %         UnaryDeviceOperation                                              0       119 μs          0 μs    110                                                        BF16 => BF16
  961    0.6 %         SparseMatmulDeviceOperation active=?/128 x 32 x 704 x 2816        0       667 μs          1 μs     44                                            LoFi BF16 x BFP8 => BF16
  962    0.0 %         PermuteDeviceOperation                                            0         9 μs          0 μs    110                                                        BF16 => BF16
  963    0.1 %         BinaryNgDeviceOperation                                           0       126 μs          0 μs    110                                                  BF16, BF16 => BF16
  964    0.1 %         FastReduceNCDeviceOperation                                       0        62 μs          1 μs     88                                                        BF16 => BF16
  965    0.0 %         UnaryDeviceOperation                                              0         2 μs          0 μs    110                                                        BF16 => BF16
  966    0.0 %         ReduceDeviceOperation                                             0         2 μs          1 μs      4                                                        BF16 => BF16
  967    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs          1 μs      1                                                        BF16 => BF16
  968    0.0 %         UnaryDeviceOperation                                              0        30 μs          1 μs    110                                                        BF16 => BF16
  969    0.9 %         SparseMatmulDeviceOperation active=?/128 x 32 x 2816 x 704        0       967 μs          1 μs     11                                            LoFi BF16 x BFP8 => BF16
  970    0.0 %         PermuteDeviceOperation                                            0        35 μs          1 μs    110                                                        BF16 => BF16
  971    0.0 %         UnaryDeviceOperation                                              0        31 μs          1 μs    110                                                        BF16 => BF16
  972    0.9 %         SparseMatmulDeviceOperation active=?/128 x 32 x 2816 x 704        0       967 μs          1 μs     11                                            LoFi BF16 x BFP8 => BF16
  973    0.0 %         PermuteDeviceOperation                                            0        35 μs          1 μs    110                                                        BF16 => BF16
  974    0.1 %         UnaryDeviceOperation                                              0        57 μs          1 μs    110                                                        BF16 => BF16
  975    0.0 %         BinaryNgDeviceOperation                                           0        41 μs          1 μs    110                                                  BF16, BF16 => BF16
  976    0.1 %         UnaryDeviceOperation                                              0       120 μs          1 μs    110                                                        BF16 => BF16
  977    0.6 %         SparseMatmulDeviceOperation active=?/128 x 32 x 704 x 2816        0       691 μs          1 μs     44                                            LoFi BF16 x BFP8 => BF16
  978    0.0 %         PermuteDeviceOperation                                            0         8 μs          1 μs    110                                                        BF16 => BF16
  979    0.1 %         BinaryNgDeviceOperation                                           0       130 μs          1 μs    110                                                  BF16, BF16 => BF16
  980    0.1 %         FastReduceNCDeviceOperation                                       0        62 μs          1 μs     88                                                        BF16 => BF16
  981    0.0 %         UnaryDeviceOperation                                              0         2 μs          1 μs    110                                                        BF16 => BF16
  982    0.0 %         ReduceDeviceOperation                                             0         2 μs          1 μs      4                                                        BF16 => BF16
  983    0.0 %         UntilizeWithUnpaddingDeviceOperation                              0         2 μs          1 μs      1                                                        BF16 => BF16
